日付	国内合計	北海道	青森県	岩手県	宮城県	秋田県	山形県	福島県	茨城県	栃木県	群馬県	埼玉県	千葉県	東京都	神奈川県	新潟県	富山県	石川県	福井県	山梨県	長野県	岐阜県	静岡県	愛知県	三重県	滋賀県	京都府	大阪府	兵庫県	奈良県	和歌山県	鳥取県	島根県	岡山県	広島県	山口県	徳島県	香川県	愛媛県	高知県	福岡県	佐賀県	長崎県	熊本県	大分県	宮崎県	鹿児島県	沖縄県
2020/2/3	1.14	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0.14	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/4	0.86	0	0	0	0	0	0	0	0	0	0	0	0.29	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0	0.14	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/5	1	0	0	0	0	0	0	0	0	0	0	0	0.43	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/6	0.43	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/7	0.43	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/8	0.43	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/9	0.43	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/10	0.43	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/11	0.43	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/12	0.29	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/13	0.71	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020/2/14	1.43	0.14	0	0	0	0	0	0	0	0	0	0	0.29	0	0.43	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14
2020/2/15	2	0.14	0	0	0	0	0	0	0	0	0	0	0.29	0	0.43	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14
2020/2/16	2.14	0.14	0	0	0	0	0	0	0	0	0	0	0.29	0	0.43	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14
2020/2/17	3	0.14	0	0	0	0	0	0	0	0	0	0	0.29	0	0.57	0	0	0	0	0	0	0	0	0.57	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14
2020/2/18	4	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0.43	0.71	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14
2020/2/19	5.14	0.43	0	0	0	0	0	0	0	0	0	0	0.14	0.86	0.86	0	0	0	0	0	0	0	0	0.86	0	0	0	0	0	0	1.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29
2020/2/20	5.86	0.57	0	0	0	0	0	0	0	0	0	0	0.14	0.86	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0.43
2020/2/21	7	0.86	0	0	0	0	0	0	0	0	0	0	0.29	1.29	1.29	0	0	0.14	0	0	0	0	0	1.14	0	0	0	0	0	0	1.43	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0.29
2020/2/22	9.71	2.14	0	0	0	0	0	0	0	0.14	0	0	0.71	1.43	1.29	0	0	0.29	0	0	0	0	0	1.57	0	0	0	0	0	0	1.14	0	0	0	0	0	0	0	0	0	0.29	0	0	0.43	0	0	0	0.29
2020/2/23	11	3.14	0	0	0	0	0	0	0	0.14	0	0	0.86	1.43	1.29	0	0	0.29	0	0	0	0	0	1.71	0	0	0	0	0	0	1.14	0	0	0	0	0	0	0	0	0	0.29	0	0	0.43	0	0	0	0.29
2020/2/24	12.43	4	0	0	0	0	0	0	0	0.14	0	0	0.86	1.86	1.86	0	0	0.57	0	0	0	0	0	1.57	0	0	0	0	0	0	0.57	0	0	0	0	0	0	0	0	0	0.29	0	0	0.43	0	0	0	0.29
2020/2/25	12.43	4.14	0	0	0	0	0	0	0	0.14	0	0	0.86	1.43	1.71	0	0	0.57	0	0	0.14	0	0	1.86	0	0	0	0	0	0	0.14	0	0	0	0	0	0.14	0	0	0	0.29	0	0	0.71	0	0	0	0.29
2020/2/26	14.29	5	0	0	0	0	0	0	0	0.14	0	0	1.29	1.43	1.57	0	0	0.57	0	0	0.29	0.14	0	2.43	0	0	0	0	0	0	0.14	0	0	0	0	0	0.14	0	0	0	0.29	0	0	0.71	0	0	0	0.14
2020/2/27	16.57	7	0	0	0	0	0	0	0	0.14	0	0	1.14	1.57	1.71	0	0	0.71	0	0	0.29	0.29	0	2.57	0	0	0	0.14	0	0	0.14	0	0	0	0	0	0.14	0	0	0	0	0	0	0.71	0	0	0	0
2020/2/28	17.43	8.29	0	0	0	0	0	0	0	0.14	0	0	1	1.14	1.57	0	0	0.71	0	0	0.29	0.29	0.14	2.43	0	0	0	0.43	0	0	0.14	0	0	0	0	0	0.14	0	0	0	0	0	0	0.71	0	0	0	0
2020/2/29	15.43	7.57	0	0	0.14	0	0	0	0	0	0	0	0.57	1.14	1.57	0.14	0	0.57	0	0	0.29	0.29	0.14	2	0	0	0	0.43	0	0	0	0	0	0	0	0	0.14	0	0	0.14	0	0	0	0.29	0	0	0	0
2020/3/1	16	6.86	0	0	0.14	0	0	0	0	0	0	0	0.57	1.43	2	0.14	0	0.57	0	0	0.29	0.29	0.14	2.14	0	0	0	0.43	0.14	0	0	0	0	0	0	0	0.14	0	0	0.29	0.14	0	0	0.29	0	0	0	0
2020/3/2	15.71	6.71	0	0	0.14	0	0	0	0	0	0	0	0.57	1	1.86	0.29	0	0.29	0	0	0.29	0.29	0.14	2.14	0	0	0	0.71	0.14	0	0	0	0	0	0	0	0.14	0	0.14	0.43	0.14	0	0	0.29	0	0	0	0
2020/3/3	17.71	6.86	0	0	0.14	0	0	0	0	0	0	0	0.57	1.14	2	0.71	0	0.29	0	0	0.14	0.29	0.14	3	0	0	0.14	1	0.43	0	0	0	0	0	0	0	0	0	0.14	0.43	0.14	0	0	0	0.14	0	0	0
2020/3/4	19.43	6.14	0	0	0.14	0	0	0	0	0	0	0	0.29	1.29	1.86	0.71	0	0.29	0	0	0	0.14	0.14	3.43	0	0	0.43	2.29	0.43	0	0	0	0	0	0	0.14	0	0	0.29	1	0.14	0	0	0	0.14	0.14	0	0
2020/3/5	20.71	4.14	0	0	0.14	0	0	0	0	0.14	0	0.29	0.29	2.29	2	0.86	0	0.14	0	0	0	0	0.14	4.29	0	0.14	0.57	2.29	0.57	0	0.14	0	0	0	0	0.43	0	0	0.29	1	0.14	0	0	0.14	0.14	0.14	0	0
2020/3/6	25.71	3.43	0	0	0.14	0.29	0	0	0	0.14	0	0.71	0.43	3.14	2.43	0.86	0	0	0	0.14	0.14	0	0	4.86	0	0.14	0.71	3.86	1.14	0.43	0.14	0	0	0	0	0.43	0	0	0.29	1.29	0.14	0	0	0.14	0.14	0.14	0	0
2020/3/7	30.71	4	0	0	0	0.29	0	0.14	0	0.14	0	0.71	1.14	3.86	2.57	0.71	0	0	0	0.29	0.14	0	0	5.71	0	0.14	0.86	5.29	1.43	0.43	0.14	0	0	0	0.14	0.43	0	0	0.29	1.29	0.14	0	0	0.14	0.14	0.14	0	0
2020/3/8	33.71	4.14	0	0	0	0.29	0	0.14	0	0.14	0.14	0.86	1	3.57	2.14	0.71	0	0	0	0.29	0.14	0	0	6.86	0	0.14	0.86	7.43	1.57	0.43	0.14	0	0	0	0.14	0.43	0	0	0.29	1.43	0	0	0	0.14	0.14	0.14	0	0
2020/3/9	35.57	4.43	0	0	0	0.29	0	0.14	0	0.14	0.14	0.86	1.14	3.57	1.57	0.86	0	0.14	0	0.29	0.14	0	0	7.71	0	0.14	1.43	7.14	2.14	0.71	0.14	0	0	0	0.14	0.43	0	0	0.14	1.29	0	0	0	0.14	0.14	0.14	0	0
2020/3/10	41	4.57	0	0	0	0.29	0	0.14	0	0.14	0.14	1.57	1.29	3.86	1.71	0.86	0	0.14	0	0.29	0.14	0	0.14	8.29	0.14	0.14	1.43	9.29	3.14	0.86	0.14	0	0	0	0.14	0.43	0	0	0.14	1.29	0	0	0	0.14	0	0.14	0	0
2020/3/11	43.57	5.14	0	0	0	0.29	0	0.14	0	0.14	0.14	1.86	1.43	4.14	2.14	0.86	0	0.14	0	0.29	0.14	0	0.14	7.86	0.86	0.14	1.43	9	4.86	1	0.14	0	0	0	0.14	0.29	0	0	0	0.71	0	0	0	0.14	0	0	0	0
2020/3/12	46.71	6.43	0	0	0	0.29	0	0.14	0	0	0.29	2.43	1.71	3.29	2	1.14	0	0.14	0	0.29	0.14	0	0.29	7.71	0.86	0	1.57	10.14	6	1	0	0	0	0	0.14	0	0	0	0	0.71	0	0	0	0	0	0	0	0
2020/3/13	43.86	6.71	0	0	0	0	0	0.14	0	0	0.43	2.29	1.86	2.71	1.43	1.14	0	0.14	0	0.14	0	0	0.29	7.43	0.86	0	1.43	8.71	6.86	0.57	0	0	0	0	0.14	0	0	0	0	0.43	0	0.14	0	0	0	0	0	0
2020/3/14	46.43	6.57	0	0	0	0	0	0.14	0	0	0.71	3.29	1.43	3.29	1.29	1.43	0	0.14	0	0	0.14	0	0.29	7.43	1	0	1.29	8.71	8.14	0.57	0	0	0	0	0	0	0	0	0	0.29	0	0.14	0.14	0	0	0	0	0
2020/3/15	45.57	6.71	0	0	0	0	0	0.14	0	0	0.57	3.14	1.57	3.71	2	1.43	0	0.14	0	0	0.14	0	0.29	5.86	1	0.14	1.29	7.14	9.29	0.57	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0
2020/3/16	44	6.29	0	0	0	0	0	0.14	0	0	0.71	3.14	1.43	3.71	2	1.29	0	0	0	0	0.14	0	0.29	5.29	1	0.29	0.71	7.43	9.43	0.29	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0.14	0	0	0	0	0
2020/3/17	41.86	5.86	0	0	0	0	0	0.14	0.14	0	1.14	3.14	1.29	5	2.29	1.43	0	0	0	0	0.14	0.14	0.14	3.71	0.86	0.43	0.86	5.57	8.71	0.14	0.14	0	0	0	0	0	0	0.14	0	0	0.14	0.14	0.14	0	0	0	0	0
2020/3/18	40	5.14	0	0	0	0	0	0.14	0.29	0.14	1.29	3	1.29	5.43	2	1.57	0	0	0.14	0	0.14	0.14	0.14	3.71	0.29	0.43	0.86	5.29	7.71	0	0.14	0	0	0	0	0	0	0.14	0.14	0	0.14	0.14	0.14	0	0	0	0	0
2020/3/19	37.71	4.14	0	0	0	0	0	0.14	0.43	0.14	1.14	2.71	1.29	6.14	2.43	1.43	0	0	0.14	0	0.14	0.14	0	3.29	0.29	0.43	0.57	4.29	6.71	0	0.43	0	0	0	0	0	0	0.14	0.14	0	0.29	0.14	0.14	0.14	0.29	0	0	0
2020/3/20	40.29	3	0	0	0	0	0	0.14	0.43	0.29	1.14	2.86	1.86	7.43	2.57	1.57	0	0.14	0.14	0	0.14	0.14	0	3.57	0.29	0.43	0.71	4.43	6.43	0	0.43	0	0	0	0.14	0	0	0.14	0.14	0	0.29	0	0.14	0.14	1	0.14	0	0
2020/3/21	36.43	2.14	0	0	0	0	0	0	0.43	0.29	0.86	2.29	1.71	7	3.14	1.57	0	0.14	0.14	0	0	0.14	0	2.86	0.14	0.43	0.86	3.29	5.71	0	0.43	0	0	0	0.29	0	0	0.14	0.14	0	0.29	0	0	0.14	1.71	0.14	0	0
2020/3/22	38.71	2	0	0	0	0	0	0	0.43	0.29	0.86	3.14	1.86	7	3.14	1.57	0	0.14	0.14	0	0	0.43	0	3.14	0.14	0.29	1	3.57	4.86	0.14	0.29	0	0	0.14	0.29	0.14	0	0.14	0.14	0	0.29	0	0	0.14	2.86	0.14	0	0
2020/3/23	42	1.43	0.29	0	0	0	0	0	0.71	0.29	0.71	3.29	2.29	9.29	3.14	1.43	0	0.14	0.14	0	0	0.86	0	3.14	0.14	0.29	1.14	3.71	4.43	0.14	0.29	0	0	0.14	0.29	0.14	0	0.14	0.14	0	0.43	0	0	0.14	3	0.14	0	0.14
2020/3/24	48.29	1.57	0.29	0	0	0	0	0	1.29	0.57	0.57	3.57	2.43	12.71	3.43	1	0	0.14	0.14	0	0.14	1.14	0	3.29	0.14	0.14	1.14	4.29	4.57	0.14	0.29	0	0	0.14	0.29	0.14	0	0	0.14	0	0.71	0	0	0.14	3.14	0.29	0	0.29
2020/3/25	56	1.86	0.86	0	0	0	0	0	1.14	1	0.57	3.57	2.86	17.29	3.86	1	0	0.14	0.29	0.29	0.14	1.29	0	3.43	0	0.14	1.43	4.57	4	0.14	0.29	0	0	0.14	0.29	0.29	0	0	0	0	0.71	0	0.14	0.29	3.43	0.29	0	0.29
2020/3/26	63.71	1.57	0.86	0	0.14	0	0	0	1	1.14	0.57	4	3	22.86	3.86	0.71	0	0.14	0.71	0.29	0.14	1.71	0	3.29	0	0.29	1.86	5.29	3.86	0.14	0	0	0	0.14	0.43	0.43	0	0	0	0	1	0	0.14	0.14	3.14	0.29	0.14	0.43
2020/3/27	70	1.57	0.86	0	0.14	0.29	0	0	1.43	1	0.43	4.43	3.29	24.29	5	0.71	0	0	1.14	0.29	0.29	2	0	3	0	0.29	1.86	7.57	3.14	0.14	0	0	0	0.29	0.29	0.43	0	0	0.14	0.14	1.57	0	0.14	0.43	2.71	0.14	0.14	0.43
2020/3/28	96.71	1.86	1	0	0.14	0.29	0	0	1.86	1	0.43	4.86	15.43	32.43	6.29	0.57	0	0.14	1.57	0.29	0.29	2.29	0	3.29	0	0.29	2.43	9.43	2.71	0.43	0	0	0	0.43	0.14	0.43	0	0	0.14	0.14	2.43	0	0.14	0.57	2	0.14	0.14	0.71
2020/3/29	111.86	2	1	0	0.43	0.29	0	0	1.86	1.14	0.86	4.71	16.29	42.29	6.86	0.57	0	0.14	1.71	0.29	0.57	2.14	0	3.43	0	0.29	3.29	11	3.14	0.29	0	0	0	0.29	0.43	0.29	0	0	0.14	0.29	3	0	0.14	0.71	1	0.14	0.14	0.71
2020/3/30	117.71	2.14	0.86	0	0.71	0.43	0	0	2.14	1.14	1	4.71	16.71	41.71	7.29	0.57	0	0.43	2	0.29	0.57	2.29	0.57	3.57	0.29	0.14	4.43	11.71	3.43	0.29	0.14	0	0	0.43	0.43	0.29	0	0.14	0.14	0.43	3.29	0	0.14	1	0.86	0.14	0.14	0.71
2020/3/31	137.43	2	0.86	0	0.86	0.57	0.14	0.29	2	1	0.71	6	17.57	47.86	8.43	0.43	0.29	0.71	2.71	0.43	0.43	2	0.71	4.29	0.29	0.29	6	14.57	4.29	0.29	0.14	0	0	0.43	0.43	0.29	0.29	0.14	0.86	0.71	5.29	0.14	0.14	1	0.86	0	0.14	0.57
2020/4/1	160.86	2.14	0.29	0	1.43	0.71	0.29	0.57	4.57	0.57	0.86	6.14	18.43	51.57	10.57	0.43	0.71	1	2.57	0.14	0.43	2.71	1.29	4.14	0.29	0.29	6.43	18.43	6.14	0.86	0.29	0	0	0.57	0.43	0.14	0.29	0.14	0.86	1.14	9.86	0.29	0.43	1	0.57	0	0.29	0.57
2020/4/2	187.71	2.43	0.43	0	1.43	1	0.43	0.86	4.86	0.43	0.86	6.29	19.71	59	13.29	0.43	1.14	1.14	3.43	0.43	0.43	3	1.43	4.71	0.43	0.29	7.71	22.14	7	1.43	0.57	0	0	0.86	1	0	0.29	0.14	1.29	1.29	12.71	0.29	0.71	1	0.71	0	0.29	0.43
2020/4/3	224.43	3	0.71	0	2.29	0.86	0.43	1	5.86	0.86	1.29	8.86	21	69.14	16.29	0.71	1.14	2.29	4.71	0.57	0.43	3.14	1.71	6	0.57	1.14	10.14	24.43	7.43	1.71	0.71	0	0	1	1.29	0.14	0.29	0.14	2.14	1.43	14.86	0.57	1	1.14	0.57	0.43	0.29	0.71
2020/4/4	244.86	3	0.57	0	2.57	1	1.14	1.71	6.14	0.86	1.43	10.71	12.57	76.86	17.43	0.57	1.43	3.29	4.86	0.86	0.57	3.71	1.86	8.14	0.57	1.57	10.86	28	9.14	1.86	0.71	0	0	1	1.57	0.29	0.29	0.14	2.29	1.86	17.86	0.57	1.14	1	0.71	0.71	0.29	1.14
2020/4/5	272.71	2.57	0.57	0	2.71	1	1.43	2	6.86	0.71	1	13.43	15.14	86.71	20	0.57	1.43	4.86	5.71	1.43	0.43	4.43	1.86	8.71	0.57	1.71	11.14	28.57	10	2	1	0	0	1.14	1.29	0.29	0.29	0.14	2.43	2.71	19.57	1	1.29	1	0.57	1	0.29	1.14
2020/4/6	296.71	2.43	0.43	0	2.86	0.86	1.86	2	7.29	0.71	0.86	16.43	16.71	97.14	20.43	0.57	1.57	4.86	6.29	1.57	0.71	5	1.29	9.86	0.29	1.86	11	30.29	10.29	2.14	1.57	0	0	1	1.43	1	0.29	0	2.71	3	21.14	1	1.29	0.71	0.71	1.14	0.29	1.86
2020/4/7	316.43	3	0.57	0	3.57	0.71	2.57	2.86	7.57	0.71	1.57	15.86	17.57	98.29	21.14	0.86	1.43	5.43	6.43	2	0.71	6.14	1.86	11.71	0.29	2.43	10.86	33.86	11.57	2.43	1.86	0	0	1.14	1.86	1.43	0	0	2	3	22	1	1.29	1	0.86	1.29	0.29	3.43
2020/4/8	354.29	3.71	0.57	0	3.29	0.57	2.86	3.29	5	1.43	1.29	20.57	20.86	110.86	27.86	0.86	1.29	7.29	7.29	2.71	1.43	6.57	2	13.86	0.29	2.71	11.29	35.14	12.43	2.14	2.14	0	0	1.29	2.57	1.57	0	0.14	2.29	2.71	21	1.14	1.14	1	1.71	1.86	0.14	4.14
2020/4/9	396.14	5.86	0.71	0	3.43	0.29	3.43	3.57	5.29	2.14	1.29	24	23.43	122.86	28.29	1.29	1.86	8	6.71	2.86	1.71	6.86	2.57	15.86	0.43	3.57	11	43.57	17	2.29	2.29	0	0.14	1.14	2	1.57	0	0.14	2	4	21.43	1.14	0.86	1.14	1.57	1.86	0.14	4.57
2020/4/10	437.14	7	0.86	0	2.86	0.43	4.14	3.86	5.29	2	1.71	28.57	25.71	138.14	31.43	0.86	2.14	9.71	5.71	3.14	2.43	7.71	3	16.14	0.29	2.86	9.71	49.86	20.29	2.43	2.29	0.14	0.29	0.86	2.43	1.57	0	0.29	1.29	4.43	24.29	1	0.71	0.86	1.57	1.43	0.14	5.29
2020/4/11	477	8.86	1.57	0	3.57	0.57	3.57	3.29	6	2.29	1.57	29	27	149.86	39.29	1	2.86	10.29	5.71	3.29	2.43	8.71	3.14	14.86	0.57	3	9.29	54.14	24.14	2.29	2.29	0.14	0.86	0.71	5.86	1.57	0	0.29	1.43	4	26.57	1	0.57	1	1.43	1.29	0.14	5.71
2020/4/12	497	10.43	1.57	0	4	0.57	4	3.14	6.43	2.29	1.86	31.29	29.57	154.57	39.86	1	2.86	10	5	2.86	2.43	8.71	3.43	14.14	0.57	2.86	9.71	57.57	24.71	2.43	2.14	0.14	1	0.57	6.71	2.14	0	0.86	1.29	3.86	28.57	0.71	0.43	1.14	1.43	1	0.14	7
2020/4/13	516.86	11.14	1.57	0	4	0.57	3.71	3.29	5.57	2.43	9.43	32.14	29.86	156.71	41.14	1	5.43	10.86	4.71	2.86	3.14	8.57	4.14	13.86	0.57	3	10.29	58.14	26.57	2.71	1.43	0.14	1.14	0.57	7	1.57	0	2	2	3.43	28.14	0.71	0.43	1.29	1.43	0.86	0.14	7.14
2020/4/14	528.43	13.14	1.43	0	4.57	0.71	3.43	2.14	5.57	2.43	8.71	33.57	30.29	167	41.29	1.14	5.43	11.43	3.86	2.57	3.29	8.14	3.57	12.29	0.86	3.86	9.29	59.29	25	2.86	1.43	0.14	1.43	0.57	8	1.29	0	2.57	2.29	3.14	29.57	0.57	0.43	1.43	1.43	0.71	0.14	6.14
2020/4/15	532.71	15	1.43	0	4.43	0.71	3.86	1.57	6	1.86	9	35.57	32	163	37.57	1.14	5.86	10.57	4	2.29	2.86	7.57	3	11.14	1	3.71	8.57	63.71	25	3.43	1.29	0.14	1.86	0.29	12.71	1.57	0	2.43	2.14	3.29	30.29	0.57	0.29	1.57	1.29	0.14	0.14	6.86
2020/4/16	530.43	15.71	1.14	0	5.57	0.71	3.86	2.29	6	1.71	9	38.14	33.86	158.43	41.43	0.86	6.29	10.57	3.71	2.29	3.43	7.29	2.29	10.14	1.57	3.43	8.57	58.14	23.86	2.86	1	0.14	1.86	0.29	13.29	1.71	0	2.71	2.14	1.86	30.29	0.57	0.43	1.43	1.86	0.14	0	7.57
2020/4/17	520.71	18.57	0.71	0	5.86	0.43	3.71	2.29	5.71	1.86	10.14	35.43	33.43	159.14	38.71	1.71	8	9.29	3.14	2.14	2.86	6.14	1.86	9.57	2.43	4.86	8.71	54	23.57	2.71	0.86	0	1.86	0.43	13.43	1.57	0	2.86	1.86	1.29	27.14	0.57	0.43	1.57	1.71	0.14	0.29	7.71
2020/4/18	511.14	21.71	0	0	5.43	0.14	3.86	3.29	4.86	1.57	10.14	36.86	34.43	157	34.14	2	7.43	9.86	2.86	2	2.71	4.43	1.57	10.57	2.57	4.57	8.71	56.29	20.57	3	1	0.29	1.29	0.43	10.57	1.43	0	3	2	1.43	24.43	0.57	0.43	1.71	1.71	0	0.43	7.86
2020/4/19	495.57	23.86	0	0	4.57	0.14	3.29	3.43	4.29	1.57	10	36.14	30.86	147.57	34	2	8.86	9.29	3.43	2.14	3.29	3.86	1.71	11.71	2.71	4.71	8.29	56.71	19.71	3	0.86	0.29	1.29	0.57	10	0.86	0	2.57	2.14	1.14	22.43	0.43	0.43	1.86	1.71	0	0.57	7.29
2020/4/20	489.71	25.57	0	0	4.29	0.14	3.57	3.57	4.71	2.14	3.57	35.14	31.43	147.86	34.14	2	6.71	8.43	3	2	2.43	2.86	1	11.14	3.14	4.57	7.71	65.14	18.57	2.86	0.86	0.29	1.14	0.57	10.29	0.71	0	1.71	1.29	1.29	21.14	0.57	0.43	1.86	1.71	0	0.86	7.14
2020/4/21	481.57	26.14	0	0	2.86	0	3	3.57	4.29	2.29	3.71	33.43	32	143	33.43	1.86	9.29	8.43	3.71	1.86	2.57	2.71	0.86	12	3.14	3.57	7.71	64.29	20	3.71	0.86	0.29	0.86	0.43	9.14	0.57	0.29	1.14	1.14	1.29	19.43	0.57	0.43	1.57	2	0	0.86	7.14
2020/4/22	466.43	26	0	0	2.71	0	2.29	3.57	4.57	2.14	4.57	31.14	28.71	142.43	31.14	2.14	11.71	8.43	2.71	1.43	2.57	2.43	1.29	13	3.29	5.14	8.57	58.29	19.57	3.14	0.86	0.29	0.43	0.43	4	0.14	0.29	1.14	1	1.14	18.14	0.43	0.29	1.43	1.29	0	0.86	6.43
