日付	国内合計	北海道	青森県	岩手県	宮城県	秋田県	山形県	福島県	茨城県	栃木県	群馬県	埼玉県	千葉県	東京都	神奈川県	新潟県	富山県	石川県	福井県	山梨県	長野県	岐阜県	静岡県	愛知県	三重県	滋賀県	京都府	大阪府	兵庫県	奈良県	和歌山県	鳥取県	島根県	岡山県	広島県	山口県	徳島県	香川県	愛媛県	高知県	福岡県	佐賀県	長崎県	熊本県	大分県	宮崎県	鹿児島県	沖縄県
2020/11/19	1.46393272408792	2.38095238095238	1.12359550561798	0	1.17085862966175	0.72463768115942	0	1.51679306608884	0.839160839160839	1.44777662874871	0.875386199794027	1.22448979591837	0.846780635884327	1.98979958336326	2.48967166775386	0.134952766531714	0	0	0.390625	1.35635018495684	0	0	0.439077936333699	1.40360169491525	1.45985401459854	0	0.5420054200542	5.39221250993302	2.37833882180754	1.42857142857143	2.48648648648649	0	0	0.476190476190476	0.178316690442225	0.810014727540501	0.961538461538462	0	0	0	0.509404388714734	0	0	1.25858123569794	0	0.372786579683131	0	1.2388162422574
2020/11/20	1.52654814650424	2.43809523809524	1.12359550561798	8.14995925020375E-02	1.38768430182134	0.72463768115942	0	1.57096424702058	0.944055944055944	1.44777662874871	0.875386199794027	1.33333333333333	0.846780635884327	1.97543279936786	2.66362252663623	0.179937022042285	0	0	0.651041666666667	1.47965474722565	0	0	0.466520307354555	1.4698093220339	1.57215047725997	0	0.619434765776229	5.65330911567715	2.46981339187706	1.65413533834586	2.59459459459459	0	0	0.582010582010582	0.14265335235378	0.883652430044183	1.23626373626374	0	0	0	0.489811912225705	0	0	1.08695652173913	0	0.279589934762349	0	1.16999311768754
2020/11/21	1.58995616920431	2.45714285714286	1.12359550561798	0.162999185004075	1.60450997398092	0.72463768115942	0	1.62513542795233	1.04895104895105	1.4994829369183	0.772399588053553	1.42857142857143	0.878734622144112	1.96824940737016	2.83757338551859	0.224921277552856	0	0	0.78125	1.60295930949445	0	0	0.493962678375412	1.53601694915254	1.68444693992139	0	0.696864111498258	5.93710977409468	2.59787778997439	1.80451127819549	2.7027027027027	0	0	0.687830687830688	0.106990014265335	0.957290132547864	1.51098901098901	0	0	0	0.470219435736677	0	0	0.91533180778032	0	0.186393289841566	0	1.10116999311769
2020/11/22	1.65336419190438	2.47619047619048	1.12359550561798	0.244498777506112	1.8213356461405	0.72463768115942	0	1.67930660888407	1.15384615384615	1.5511892450879	0.669412976313079	1.49659863945578	0.910688608403898	1.98261619136556	3.01152424440096	0.269905533063428	0	0	0.78125	1.72626387176326	0	0	0.521405049396268	1.57574152542373	1.74059517125211	0	0.774293457220287	6.2209104325122	2.74423710208562	1.8796992481203	2.81081081081081	0	0	0.793650793650794	7.13266761768902E-02	1.03092783505155	1.78571428571429	0	0.149365197908887	0	0.450626959247649	0	0	0.80091533180778	0	9.31966449207828E-02	0	1.03234686854783
2020/11/23	1.7112240126182	2.4952380952381	1.12359550561798	0.32599837000815	1.99479618386817	0.72463768115942	0	1.62513542795233	1.25874125874126	1.65460186142709	0.617919670442842	1.57823129251701	0.942642594663684	1.98979958336326	3.10937160252229	0.314889788573999	0	0	0.78125	1.72626387176326	0	5.03271263210871E-02	0.548847420417124	1.61546610169492	1.79674340258282	0	0.813008130081301	6.51606311726643	2.89059641419685	2.03007518796992	2.91891891891892	0	0	0.8994708994709	3.56633380884451E-02	1.03092783505155	1.92307692307692	0	0.298730395817774	0	0.431034482758621	0	0	0.74370709382151	0	0	0	1.03234686854783
2020/11/24	1.79048404099329	2.47619047619048	1.12359550561798	0.407497962510187	2.16825672159584	0.62111801242236	0	1.57096424702058	1.43356643356643	1.75801447776629	0.617919670442842	1.63265306122449	0.958619587793577	2.05445011134258	3.34855403348554	0.269905533063428	0	0	0.78125	1.72626387176326	0	0.100654252642174	0.548847420417124	1.62870762711864	1.85289163391353	0	0.851722802942315	6.90203201271427	3.0918404683498	2.10526315789474	3.24324324324324	0	0	1.00529100529101	0	0.957290132547864	1.92307692307692	0	0.522778192681105	0	0.411442006269592	0	0	0.68649885583524	0	9.31966449207828E-02	0	1.10116999311769
2020/11/25	1.8935220778809	2.55238095238095	1.12359550561798	0.488997555012225	2.29835212489159	0.5175983436853	0	1.57096424702058	1.57342657342657	1.86142709410548	0.617919670442842	1.75510204081633	0.990573574053363	2.1622009913081	3.5659926070885	0.224921277552856	0	0	0.651041666666667	1.72626387176326	0	0.150981378963261	0.57628979143798	1.64194915254237	1.90903986524424	0	0.890437475803329	7.29935293449881	3.36626417855836	2.33082706766917	4	0	0	1.11111111111111	0	0.883652430044183	1.92307692307692	0	0.746825989544436	0	0.411442006269592	0	0	0.80091533180778	0	0.279589934762349	0	1.10116999311769
2020/11/26	2.00765651874103	2.62857142857143	1.12359550561798	0.570497147514263	2.42844752818734	0.41407867494824	9.27643784786642E-02	1.62513542795233	1.67832167832168	1.96483971044467	0.617919670442842	1.9047619047619	1.03850455344304	2.32023561525752	3.85953468145249	0.179937022042285	0	0	0.390625	1.84956843403206	0	0.201308505284348	0.603732162458836	1.68167372881356	1.96518809657496	0	0.929152148664344	7.66261777727324	3.56750823271131	2.4812030075188	4.54054054054054	0	0	1.11111111111111	3.56633380884451E-02	0.883652430044183	1.92307692307692	0	0.970873786407767	0	0.411442006269592	0	0	1.02974828375286	0	0.465983224603914	0	1.2388162422574
2020/11/27	2.1083167547774	2.66666666666667	1.12359550561798	0.570497147514263	2.38508239375542	0.31055900621118	0.185528756957328	1.73347778981582	1.88811188811189	2.06825232678387	0.669412976313079	2.06802721088435	1.08643553283272	2.49263702320236	4.02261361165471	0.134952766531714	0	0	0.130208333333333	1.97287299630086	0	0.251635631605435	0.686059275521405	1.72139830508475	1.96518809657496	7.07213578500707E-02	1.00658149438637	7.95777046202747	3.71386754482254	2.63157894736842	4.97297297297297	0	0	1.11111111111111	0.106990014265335	0.883652430044183	1.78571428571429	0	1.1949215832711	0	0.411442006269592	0	0	1.31578947368421	0	0.65237651444548	0	1.37646249139711
2020/11/28	2.21848819421877	2.74285714285714	1.12359550561798	0.570497147514263	2.3417172593235	0.20703933747412	0.278293135435993	1.84182015167931	2.0979020979021	2.06825232678387	0.772399588053553	2.2312925170068	1.11838951909251	2.68658860714029	4.18569254185693	8.99685110211426E-02	0	0	0	2.09617755856967	0	0.301962757926522	0.740944017563117	1.8405720338983	2.07748455923638	0.141442715700141	1.0840108401084	8.18481098876149	3.91511159897548	2.78195488721805	5.40540540540541	0	0	1.11111111111111	0.178316690442225	0.883652430044183	1.64835164835165	0	1.49365197908887	0	0.450626959247649	0	0	1.60183066361556	0	0.838769804287046	6.24219725343321E-02	1.51410874053682
2020/11/29	2.33024483422765	2.87619047619048	1.12359550561798	0.6519967400163	2.29835212489159	0.10351966873706	0.371057513914657	1.9501625135428	2.30769230769231	2.06825232678387	0.875386199794027	2.40816326530612	1.1343665122224	2.88054019107823	4.34877147205914	4.49842555105713E-02	0	0	0	2.21948212083847	0	0.352289884247609	0.79582875960483	1.94650423728814	2.18978102189781	0.212164073550212	1.16144018583043	8.40049948915881	4.13465056714233	2.93233082706767	5.83783783783784	0	0	1.11111111111111	0.249643366619116	0.883652430044183	1.51098901098901	0	1.64301717699776	0	0.489811912225705	0	0	1.83066361556064	0	1.02516309412861	0.124843945068664	1.72057811424639
2020/11/30	2.44754967622278	3.02857142857143	1.12359550561798	0.733496332518337	2.16825672159584	0	0.463821892393321	2.00433369447454	2.51748251748252	2.11995863495346	0.926879505664264	2.57142857142857	1.16632049848219	3.08885855901157	4.50097847358121	0	0	0	0	2.21948212083847	0	0.352289884247609	0.905598243688255	2.07891949152542	2.30207748455924	0.282885431400283	1.23886953155246	8.69565217391304	4.31759970728138	2.93233082706767	6.37837837837838	0	0	1.11111111111111	0.356633380884451	0.957290132547864	1.37362637362637	0	1.79238237490665	0	0.528996865203762	0	0	2.05949656750572	8.81057268722467E-02	1.21155638397018	0.187265917602996	1.8582243633861
2020/12/1	2.53632090800289	3.2	1.12359550561798	0.814995925020375	2.03816131830009	0	0.556586270871985	2.05850487540628	2.62237762237762	2.17166494312306	0.978372811534501	2.73469387755102	1.18229749161208	3.16787587098628	4.53359425962166	0	0	0	0	2.21948212083847	0	0.352289884247609	1.07025246981339	2.22457627118644	2.30207748455924	0.353606789250354	1.27758420441347	8.94539675332047	4.4456641053787	3.08270676691729	6.48648648648649	0	0.148367952522255	1.11111111111111	0.534950071326676	1.10456553755523	1.23626373626374	0	1.94174757281553	0	0.568181818181818	0	0	2.2883295194508	0.176211453744493	1.30475302889096	0.249687890137328	1.99587061252581
2020/12/2	2.60527713268921	3.31428571428571	1.12359550561798	0.896495517522412	1.90806591500434	0	0.649350649350649	2.05850487540628	2.76223776223776	2.22337125129266	0.926879505664264	2.82993197278912	1.18229749161208	3.20379283097479	4.5662100456621	0	0	0	0	2.21948212083847	0	0.352289884247609	1.20746432491767	2.40995762711864	2.30207748455924	0.424328147100424	1.31629887727449	9.21784538540129	4.48225393340651	3.08270676691729	6.05405405405405	0	0.29673590504451	1.11111111111111	0.748930099857347	1.25184094256259	1.0989010989011	0	2.16579536967886	0	0.626959247648903	0	0	2.45995423340961	0.26431718061674	1.30475302889096	0.31210986267166	2.06469373709566
2020/12/3	2.66075915255178	3.40952380952381	1.12359550561798	0.97799511002445	1.77797051170859	0	0.649350649350649	2.05850487540628	3.04195804195804	2.27507755946225	0.926879505664264	2.84353741496599	1.18229749161208	3.16069247898858	4.53359425962166	0	0	0	0	2.09617755856967	0	0.402617010568696	1.37211855104281	2.47616525423729	2.24592925322852	0.495049504950495	1.39372822299652	9.53570212282892	4.57372850347603	3.08270676691729	5.72972972972973	0	0.445103857566766	1.21693121693122	0.927246790299572	1.32547864506627	0.961538461538462	0	2.3898431665422	0	0.744514106583072	0	0	2.63157894736842	0.352422907488987	1.30475302889096	0.374531835205992	2.13351686166552
2020/12/4	2.72416717525185	3.5047619047619	1.12359550561798	1.14099429502853	1.69124024284475	0	0.649350649350649	2.00433369447454	3.25174825174825	2.43019648397104	0.926879505664264	2.84353741496599	1.23022847100176	3.10322534300697	4.59882583170254	0	0	0	0.130208333333333	1.72626387176326	4.88042947779405E-02	0.452944136889784	1.48188803512623	2.54237288135593	2.18978102189781	0.495049504950495	1.47115756871854	9.89896696560336	4.66520307354555	3.08270676691729	5.51351351351351	0	0.593471810089021	1.32275132275132	1.06990014265335	1.39911634756996	0.961538461538462	0.104602510460251	2.53920836445108	0	0.88166144200627	0	0	2.68878718535469	0.440528634361233	1.21155638397018	0.436953807740325	2.20233998623537
2020/12/5	2.76934539142565	3.58095238095238	1.12359550561798	1.3039934800326	1.60450997398092	0	0.649350649350649	1.9501625135428	3.42657342657343	2.63702171664943	1.02986611740474	2.84353741496599	1.27815945039144	3.01702463903455	4.66405740378343	0	0	0	0.260416666666667	1.35635018495684	0.146412884333821	0.503271263210871	1.61909989023052	2.55561440677966	2.07748455923638	0.495049504950495	1.54858691444057	10.1827676240209	4.66520307354555	3.15789473684211	5.2972972972973	0	0.741839762611276	1.42857142857143	1.21255349500713	1.47275405007364	0.961538461538462	0.209205020920502	2.61389096340553	0	0.960031347962383	0	0	2.74599542334096	0.52863436123348	1.11835973904939	0.436953807740325	2.20233998623537
2020/12/6	2.8153162078832	3.54285714285714	1.12359550561798	1.38549307253464	1.51777970511709	0	0.649350649350649	1.89599133261105	3.6013986013986	2.89555325749741	1.13285272914521	2.82993197278912	1.34206742291101	2.92364054306443	4.72928897586432	0	0	0	0.520833333333333	0.986436498150432	0.292825768667643	0.553598389531958	1.7563117453348	2.58209745762712	1.96518809657496	0.495049504950495	1.6260162601626	10.5346804404586	4.66520307354555	3.23308270676692	5.08108108108108	0	0.890207715133531	1.53439153439153	1.35520684736091	1.54639175257732	0.961538461538462	0.209205020920502	2.68857356235997	0	1.0384012539185	0	0	2.80320366132723	0.616740088105727	1.02516309412861	0.436953807740325	2.20233998623537
2020/12/7	2.84939802008449	3.48571428571429	1.12359550561798	1.46699266503667	1.47441457068517	0	0.649350649350649	1.89599133261105	3.77622377622378	3.0506721820062	1.28733264675592	2.77551020408163	1.38999840230069	2.81588966309892	4.80539247662535	0	0.191570881226054	0	0.78125	0.739827373612824	0.439238653001464	0.603925515853045	1.92096597145993	2.58209745762712	1.85289163391353	0.495049504950495	1.78087495160666	10.7276648881825	4.72008781558727	3.38345864661654	4.54054054054054	0	1.03857566765579	1.64021164021164	1.46219686162625	1.54639175257732	0.961538461538462	0.209205020920502	2.76325616131441	0	1.13636363636364	0	0	2.8604118993135	0.616740088105727	0.931966449207828	0.436953807740325	2.27116311080523
2020/12/8	2.9025022390958	3.44761904761905	1.12359550561798	1.62999185004075	1.38768430182134	0	0.649350649350649	1.89599133261105	4.02097902097902	3.25749741468459	1.49330587023687	2.70748299319728	1.46988336795015	2.80152287910351	4.82713633398565	0	0.383141762452107	0	1.04166666666667	0.493218249075216	0.634455832113226	0.603925515853045	2.05817782656422	2.60858050847458	1.90903986524424	0.565770862800566	1.8970189701897	10.9660574412533	4.81156238565679	3.53383458646617	4.32432432432432	0	0.890207715133531	1.74603174603175	1.49786019971469	1.54639175257732	0.961538461538462	0.209205020920502	2.61389096340553	0	1.25391849529781	0	0	2.97482837528604	0.704845814977973	0.838769804287046	0.436953807740325	2.40880935994494
2020/12/9	2.93896185214834	3.42857142857143	1.12359550561798	1.79299103504482	1.3009540329575	0	0.649350649350649	1.89599133261105	4.12587412587413	3.41261633919338	1.80226570545829	2.6530612244898	1.54976833359962	2.80152287910351	4.75103283322461	0	0.574712643678161	0	1.30208333333333	0.246609124537608	0.829673011224988	0.603925515853045	2.14050493962678	2.58209745762712	1.96518809657496	0.636492220650636	2.01316298877274	11.1476898626405	4.93962678375412	3.53383458646617	4.43243243243243	0	0.741839762611276	1.85185185185185	1.53352353780314	1.54639175257732	0.961538461538462	0.209205020920502	2.31516056758775	0.143266475644699	1.31269592476489	0	0	2.91762013729977	0.79295154185022	0.745573159366263	0.436953807740325	2.68410185822436
2020/12/10	2.97779926605214	3.54285714285714	1.12359550561798	1.9559902200489	1.21422376409367	0	0.649350649350649	1.89599133261105	4.12587412587413	3.51602895553258	2.16271884654995	2.68027210884354	1.5817223198594	2.83743983909202	4.68580126114373	0	0.670498084291188	0	1.5625	0	0.976085895558809	0.603925515853045	2.30515916575192	2.59533898305085	2.07748455923638	0.636492220650636	2.09059233449477	11.3066182313543	5.03110135382364	3.53383458646617	4.75675675675676	0	0.593471810089021	1.74603174603175	1.53352353780314	1.54639175257732	0.824175824175824	0.209205020920502	2.01643017176998	0.286532951289398	1.33228840125392	0	0	2.8604118993135	0.79295154185022	0.65237651444548	0.436953807740325	2.82174810736407
2020/12/11	3.02377008250969	3.67619047619048	1.12359550561798	2.03748981255094	1.12749349522984	0	0.649350649350649	1.84182015167931	4.02097902097902	3.51602895553258	2.3686920700309	2.74829931972789	1.5817223198594	2.93800732705984	4.55533811698195	0	0.766283524904214	0	1.69270833333333	0	1.07369448511469	0.654252642174132	2.46981339187706	2.60858050847458	2.1336327905671	0.636492220650636	2.12930700735579	11.4882506527415	5.19575557994877	3.53383458646617	5.18918918918919	0	0.593471810089021	1.64021164021164	1.67617689015692	1.54639175257732	0.686813186813187	0.104602510460251	1.79238237490665	0.429799426934097	1.35188087774295	0	0	2.91762013729977	0.881057268722467	0.65237651444548	0.436953807740325	2.89057123193393
